,start_time,end_time,distance,ev_id
133,2020-03-07 18:23:00.000000,2020-03-07 18:57:34.920046,46.395,84b9f935dffdb0658b7b76113f517004
134,2020-03-08 07:45:00.000000,2020-03-08 08:19:31.625865,46.055,84b9f935dffdb0658b7b76113f517004
135,2020-03-08 18:18:00.000000,2020-03-08 18:52:07.794982,46.055,84b9f935dffdb0658b7b76113f517004
136,2020-03-09 07:46:00.000000,2020-03-09 08:21:17.210401,47.41,84b9f935dffdb0658b7b76113f517004
137,2020-03-09 18:29:00.000000,2020-03-09 19:04:07.268044,47.41,84b9f935dffdb0658b7b76113f517004
138,2020-03-10 08:09:00.000000,2020-03-10 08:42:05.470880,44.64,84b9f935dffdb0658b7b76113f517004
139,2020-03-10 18:32:00.000000,2020-03-10 19:05:24.039605,44.64,84b9f935dffdb0658b7b76113f517004
140,2020-03-11 08:07:00.000000,2020-03-11 08:41:23.780819,45.82,84b9f935dffdb0658b7b76113f517004
141,2020-03-11 18:29:00.000000,2020-03-11 19:03:26.911857,45.82,84b9f935dffdb0658b7b76113f517004
142,2020-03-12 08:02:00.000000,2020-03-12 08:38:14.449312,48.835,84b9f935dffdb0658b7b76113f517004
143,2020-03-12 18:14:00.000000,2020-03-12 18:50:52.640396,48.835,84b9f935dffdb0658b7b76113f517004
144,2020-03-13 07:50:00.000000,2020-03-13 08:25:46.106476,47.955,84b9f935dffdb0658b7b76113f517004
145,2020-03-13 18:23:00.000000,2020-03-13 18:59:19.057222,47.955,84b9f935dffdb0658b7b76113f517004
146,2020-03-14 08:10:00.000000,2020-03-14 08:46:49.888764,48.89,84b9f935dffdb0658b7b76113f517004
147,2020-03-14 18:34:00.000000,2020-03-14 19:10:43.081695,48.89,84b9f935dffdb0658b7b76113f517004
148,2020-03-15 07:53:00.000000,2020-03-15 08:29:39.566665,48.59,84b9f935dffdb0658b7b76113f517004
149,2020-03-15 18:30:00.000000,2020-03-15 19:06:45.726370,48.59,84b9f935dffdb0658b7b76113f517004
150,2020-03-16 07:58:00.000000,2020-03-16 08:32:17.828283,46.045,84b9f935dffdb0658b7b76113f517004
151,2020-03-16 18:18:00.000000,2020-03-16 18:52:45.486307,46.045,84b9f935dffdb0658b7b76113f517004
152,2020-03-17 08:10:00.000000,2020-03-17 08:44:04.615698,45.795,84b9f935dffdb0658b7b76113f517004
153,2020-03-17 18:41:00.000000,2020-03-17 19:15:39.836142,45.795,84b9f935dffdb0658b7b76113f517004
154,2020-03-18 08:02:00.000000,2020-03-18 08:37:49.746547,47.77,84b9f935dffdb0658b7b76113f517004
155,2020-03-18 18:38:00.000000,2020-03-18 19:14:01.328851,47.77,84b9f935dffdb0658b7b76113f517004
156,2020-03-19 07:56:00.000000,2020-03-19 08:32:14.053166,48.01,84b9f935dffdb0658b7b76113f517004
157,2020-03-19 18:14:00.000000,2020-03-19 18:50:06.364034,48.01,84b9f935dffdb0658b7b76113f517004
158,2020-03-20 07:58:00.000000,2020-03-20 08:33:08.642993,46.46,84b9f935dffdb0658b7b76113f517004
159,2020-03-20 18:46:00.000000,2020-03-20 19:21:00.223143,46.46,84b9f935dffdb0658b7b76113f517004
160,2020-03-21 07:59:00.000000,2020-03-21 08:35:17.118079,48.31,84b9f935dffdb0658b7b76113f517004
161,2020-03-21 18:26:00.000000,2020-03-21 19:02:01.900771,48.31,84b9f935dffdb0658b7b76113f517004
162,2020-03-22 07:53:00.000000,2020-03-22 08:26:29.673825,44.63,84b9f935dffdb0658b7b76113f517004
163,2020-03-22 18:41:00.000000,2020-03-22 19:14:25.126186,44.63,84b9f935dffdb0658b7b76113f517004
164,2020-03-23 08:11:00.000000,2020-03-23 08:45:05.535448,45.05,84b9f935dffdb0658b7b76113f517004
165,2020-03-23 18:25:00.000000,2020-03-23 18:59:11.320284,45.05,84b9f935dffdb0658b7b76113f517004
166,2020-03-24 08:16:00.000000,2020-03-24 08:49:59.045698,45.185,84b9f935dffdb0658b7b76113f517004
167,2020-03-24 18:17:00.000000,2020-03-24 18:51:03.148806,45.185,84b9f935dffdb0658b7b76113f517004
168,2020-03-25 08:12:00.000000,2020-03-25 08:48:28.677706,48.555,84b9f935dffdb0658b7b76113f517004
169,2020-03-25 18:29:00.000000,2020-03-25 19:05:38.265352,48.555,84b9f935dffdb0658b7b76113f517004
170,2020-03-26 08:01:00.000000,2020-03-26 08:38:02.931583,48.785,84b9f935dffdb0658b7b76113f517004
171,2020-03-26 18:24:00.000000,2020-03-26 19:00:44.348076,48.785,84b9f935dffdb0658b7b76113f517004
172,2020-03-27 08:17:00.000000,2020-03-27 08:50:16.348978,44.455,84b9f935dffdb0658b7b76113f517004
173,2020-03-27 18:19:00.000000,2020-03-27 18:52:19.979055,44.455,84b9f935dffdb0658b7b76113f517004
174,2020-03-28 07:54:00.000000,2020-03-28 08:29:49.061640,48.08,84b9f935dffdb0658b7b76113f517004
175,2020-03-28 18:21:00.000000,2020-03-28 18:56:40.096517,48.08,84b9f935dffdb0658b7b76113f517004
176,2020-03-29 07:44:00.000000,2020-03-29 08:17:22.845825,44.86,84b9f935dffdb0658b7b76113f517004
177,2020-03-29 18:26:00.000000,2020-03-29 18:59:30.043031,44.86,84b9f935dffdb0658b7b76113f517004
178,2020-03-30 08:01:00.000000,2020-03-30 08:35:55.227262,47.045,84b9f935dffdb0658b7b76113f517004
179,2020-03-30 18:27:00.000000,2020-03-30 19:02:22.345740,47.045,84b9f935dffdb0658b7b76113f517004
180,2020-03-31 07:44:00.000000,2020-03-31 08:20:04.425906,48.19,84b9f935dffdb0658b7b76113f517004
181,2020-03-31 18:40:00.000000,2020-03-31 19:16:10.437610,48.19,84b9f935dffdb0658b7b76113f517004
182,2020-04-01 08:15:00.000000,2020-04-01 08:50:26.450296,47.44,84b9f935dffdb0658b7b76113f517004
183,2020-04-01 18:33:00.000000,2020-04-01 19:08:18.359813,47.44,84b9f935dffdb0658b7b76113f517004
184,2020-04-02 07:53:00.000000,2020-04-02 08:27:54.341865,46.355,84b9f935dffdb0658b7b76113f517004
185,2020-04-02 18:23:00.000000,2020-04-02 18:57:58.677376,46.355,84b9f935dffdb0658b7b76113f517004
186,2020-04-03 08:04:00.000000,2020-04-03 08:40:00.536035,48.51,84b9f935dffdb0658b7b76113f517004
187,2020-04-03 18:15:00.000000,2020-04-03 18:51:14.861405,48.51,84b9f935dffdb0658b7b76113f517004
188,2020-04-04 07:42:00.000000,2020-04-04 08:16:35.108403,45.835,84b9f935dffdb0658b7b76113f517004
189,2020-04-04 18:14:00.000000,2020-04-04 18:48:21.914519,45.835,84b9f935dffdb0658b7b76113f517004
190,2020-04-05 08:14:00.000000,2020-04-05 08:51:01.419470,48.98,84b9f935dffdb0658b7b76113f517004
191,2020-04-05 18:16:00.000000,2020-04-05 18:52:37.875085,48.98,84b9f935dffdb0658b7b76113f517004
192,2020-04-06 08:12:00.000000,2020-04-06 08:47:41.722365,47.735,84b9f935dffdb0658b7b76113f517004
193,2020-04-06 18:41:00.000000,2020-04-06 19:16:35.149572,47.735,84b9f935dffdb0658b7b76113f517004
194,2020-04-07 07:44:00.000000,2020-04-07 08:19:38.576081,48.06,84b9f935dffdb0658b7b76113f517004
195,2020-04-07 18:20:00.000000,2020-04-07 18:56:11.802275,48.06,84b9f935dffdb0658b7b76113f517004
196,2020-04-08 07:52:00.000000,2020-04-08 08:28:37.039440,49.0,84b9f935dffdb0658b7b76113f517004
197,2020-04-08 18:26:00.000000,2020-04-08 19:02:45.106117,49.0,84b9f935dffdb0658b7b76113f517004
198,2020-04-09 07:47:00.000000,2020-04-09 08:22:00.663097,46.905,84b9f935dffdb0658b7b76113f517004
199,2020-04-09 18:19:00.000000,2020-04-09 18:53:53.850364,46.905,84b9f935dffdb0658b7b76113f517004
200,2020-04-10 08:11:00.000000,2020-04-10 08:45:24.816294,46.185,84b9f935dffdb0658b7b76113f517004
201,2020-04-10 18:42:00.000000,2020-04-10 19:16:57.105950,46.185,84b9f935dffdb0658b7b76113f517004
202,2020-04-11 07:58:00.000000,2020-04-11 08:31:16.401045,44.555,84b9f935dffdb0658b7b76113f517004
203,2020-04-11 18:45:00.000000,2020-04-11 19:18:03.661710,44.555,84b9f935dffdb0658b7b76113f517004
204,2020-04-12 08:15:00.000000,2020-04-12 08:49:21.238649,46.345,84b9f935dffdb0658b7b76113f517004
205,2020-04-12 18:46:00.000000,2020-04-12 19:20:24.695515,46.345,84b9f935dffdb0658b7b76113f517004
206,2020-04-13 07:48:00.000000,2020-04-13 08:22:57.586137,47.16,84b9f935dffdb0658b7b76113f517004
207,2020-04-13 18:25:00.000000,2020-04-13 19:00:18.691377,47.16,84b9f935dffdb0658b7b76113f517004
208,2020-04-14 07:55:00.000000,2020-04-14 08:29:49.119470,46.705,84b9f935dffdb0658b7b76113f517004
209,2020-04-14 18:34:00.000000,2020-04-14 19:09:10.011622,46.705,84b9f935dffdb0658b7b76113f517004
210,2020-04-15 08:06:00.000000,2020-04-15 08:39:46.742969,45.53,84b9f935dffdb0658b7b76113f517004
211,2020-04-15 18:40:00.000000,2020-04-15 19:14:03.903189,45.53,84b9f935dffdb0658b7b76113f517004
212,2020-04-16 08:00:00.000000,2020-04-16 08:35:29.668346,47.81,84b9f935dffdb0658b7b76113f517004
213,2020-04-16 18:13:00.000000,2020-04-16 18:49:13.017727,47.81,84b9f935dffdb0658b7b76113f517004
214,2020-04-17 08:07:00.000000,2020-04-17 08:41:41.908725,45.88,84b9f935dffdb0658b7b76113f517004
215,2020-04-17 18:16:00.000000,2020-04-17 18:50:02.240112,45.88,84b9f935dffdb0658b7b76113f517004
216,2020-04-18 08:03:00.000000,2020-04-18 08:37:56.198110,46.11,84b9f935dffdb0658b7b76113f517004
217,2020-04-18 18:46:00.000000,2020-04-18 19:20:31.318843,46.11,84b9f935dffdb0658b7b76113f517004
218,2020-04-19 08:17:00.000000,2020-04-19 08:53:00.371956,48.19,84b9f935dffdb0658b7b76113f517004
219,2020-04-19 18:28:00.000000,2020-04-19 19:03:46.065325,48.19,84b9f935dffdb0658b7b76113f517004
220,2020-04-20 07:53:00.000000,2020-04-20 08:29:59.138041,48.81,84b9f935dffdb0658b7b76113f517004
221,2020-04-20 18:33:00.000000,2020-04-20 19:09:56.480466,48.81,84b9f935dffdb0658b7b76113f517004
222,2020-04-21 07:57:00.000000,2020-04-21 08:32:10.403685,46.75,84b9f935dffdb0658b7b76113f517004
223,2020-04-21 18:20:00.000000,2020-04-21 18:55:05.228509,46.75,84b9f935dffdb0658b7b76113f517004
224,2020-04-22 07:51:00.000000,2020-04-22 08:27:21.202501,48.405,84b9f935dffdb0658b7b76113f517004
225,2020-04-22 18:46:00.000000,2020-04-22 19:22:42.162324,48.405,84b9f935dffdb0658b7b76113f517004
226,2020-04-23 07:46:00.000000,2020-04-23 08:20:17.977117,46.23,84b9f935dffdb0658b7b76113f517004
227,2020-04-23 18:20:00.000000,2020-04-23 18:54:42.617125,46.23,84b9f935dffdb0658b7b76113f517004
228,2020-04-24 08:06:00.000000,2020-04-24 08:42:00.783306,47.69,84b9f935dffdb0658b7b76113f517004
229,2020-04-24 18:36:00.000000,2020-04-24 19:11:31.109527,47.69,84b9f935dffdb0658b7b76113f517004
230,2020-04-25 07:49:00.000000,2020-04-25 08:22:37.203043,44.575,84b9f935dffdb0658b7b76113f517004
231,2020-04-25 18:12:00.000000,2020-04-25 18:45:47.218309,44.575,84b9f935dffdb0658b7b76113f517004
232,2020-04-26 08:16:00.000000,2020-04-26 08:51:25.421372,46.77,84b9f935dffdb0658b7b76113f517004
233,2020-04-26 18:45:00.000000,2020-04-26 19:19:48.330755,46.77,84b9f935dffdb0658b7b76113f517004
234,2020-04-27 08:08:00.000000,2020-04-27 08:43:45.708379,47.76,84b9f935dffdb0658b7b76113f517004
235,2020-04-27 18:45:00.000000,2020-04-27 19:20:28.172999,47.76,84b9f935dffdb0658b7b76113f517004
236,2020-04-28 08:06:00.000000,2020-04-28 08:42:00.344090,48.03,84b9f935dffdb0658b7b76113f517004
237,2020-04-28 18:39:00.000000,2020-04-28 19:15:28.119037,48.03,84b9f935dffdb0658b7b76113f517004
238,2020-04-29 07:49:00.000000,2020-04-29 08:23:22.738304,46.16,84b9f935dffdb0658b7b76113f517004
239,2020-04-29 18:26:00.000000,2020-04-29 19:00:26.495979,46.16,84b9f935dffdb0658b7b76113f517004
